Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Coal Supply Region	Production (short tons)	Average Employees	Labor Hours
2013	3608857	Meadowbrook Coal Co.	Pennsylvania (Anthracite)	Schuylkill	Active	Underground	Indepedent Producer Operator	Preparation Plant	Meadowbrook Coal Co.	Machamer Avenue, P.O. Box 1, Wiconisco, PA 17097	 	Appalachia Northern	0	2	4,253
2013	3608860	Ellangowan Stripping	Pennsylvania (Anthracite)	Schuylkill	Active	Surface	Operating Subsidiary	Mine only	Reading Anthracite Company	P.O. Box 1200, Pottsville, PA 17901	UNIT	Appalachia Northern	24,139	11	19,418
2013	3608893	7 Ft Slope	Pennsylvania (Anthracite)	Schuylkill	Active	Underground	Indepedent Producer Operator	Mine only	Alfred Brown Coal Company	71 Hill Rd, Hegins, PA 17938	 	Appalachia Northern	6,130	6	11,900
2013	3608899	Commonwealth Quarry	Pennsylvania (Anthracite)	Schuylkill	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Commonwealth Environmental Sys	99 Commonwealth Ave, Hegins, PA 17938	 	Appalachia Northern	133	4	9,132
2013	3608985	Lykens #4	Pennsylvania (Anthracite)	Schuylkill	Active	Surface	Indepedent Producer Operator	Mine only	Char-Pac Coal Co Llc	P.O. Box 81, Minersville, PA 17954	 	Appalachia Northern	3,766	2	2,720
2013	3609059	Kuperavage Ent Inc/Ta Tuscaror	Pennsylvania (Anthracite)	Schuylkill	Active	Surface	Indepedent Producer Operator	Mine only	Kuperavage Ent Inc/Tuscarora C	Old Rt 209, Middleport, PA 17953	 	Appalachia Northern	32,351	5	10,665
2013	3609068	Mahanoy Site	Pennsylvania (Anthracite)	Schuylkill	Active	Surface	Indepedent Producer Operator	Preparation Plant	Stoudt's Ferry Preparation Co.	P.O. Box 279, St. Clair, PA 17970	 	Appalachia Northern	0	4	8,677
2013	3609068	Mahanoy Site	Pennsylvania (Anthracite)	Schuylkill	Active	Underground	Indepedent Producer Operator	Preparation Plant	Stoudt's Ferry Preparation Co.	P.O. Box 279, St. Clair, PA 17970	 	Appalachia Northern	0	5	8,677
2013	3609098	Genie Stripping	Pennsylvania (Anthracite)	Schuylkill	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Timber Coal Company, Llc	P.O. Box 188, Sacramento, PA 17968	 	Appalachia Northern	22,558	5	11,332
2013	3609150	Jett #2 Stripping	Pennsylvania (Anthracite)	Schuylkill	Active	Surface	Indepedent Producer Operator	Mine only	Jett Contracting Co.	231 Winfield Dr, Brockton, PA 17925	 	Appalachia Northern	1,811	1	1,497
2013	3609259	#2 Strip Mine	Pennsylvania (Anthracite)	Schuylkill	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Neumeister Coal Company	28 Frank Lane, Ashland, PA 17921	 	Appalachia Northern	1,557	1	850
2013	3609285	Brockton Stripping	Pennsylvania (Anthracite)	Schuylkill	Active	Surface	Indepedent Producer Operator	Mine only	Hammond Mining Company Inc	9 Mulberry Ln, Pottsville, PA 17901	 	Appalachia Northern	7,336	3	5,042
2013	3609401	Primrose Operation	Pennsylvania (Anthracite)	Schuylkill	Active	Surface	Indepedent Producer Operator	Mine only	Blaschak Coal Corp	Route 54, P.O. Box 12, Mahanoy City, PA 17948	United Mine Workers of America	Appalachia Northern	112,042	34	61,595
2013	3609403	Whitey Strip	Pennsylvania (Anthracite)	Schuylkill	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Whitey Wash Enterprises	303 Gordon Rd., P.O. Box 47, Ashland, PA 17921	 	Appalachia Northern	11,849	4	2,070
2013	3609465	Lehr Stripping Operation	Pennsylvania (Anthracite)	Schuylkill	Active	Surface	Indepedent Producer Operator	Mine only	Gale Mining Co	1441 Oak Road, Pottsville, PA 17901	 	Appalachia Northern	6,632	2	3,365
2013	3609811	Tarcon Strip	Pennsylvania (Anthracite)	Schuylkill	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Gale Mining Company	1441 Oak Road, Pottsville, PA 17901	 	Appalachia Northern	562	2	792
2013	3609963	Slope #2	Pennsylvania (Anthracite)	Schuylkill	Active	Underground	Indepedent Producer Operator	Mine only	S & J Coal Mine	15 Motter Drive, Pine Grove, PA 17963	 	Appalachia Northern	19,185	11	21,849
2013	3602773	Shaw	Pennsylvania (Bituminous)	Somerset	Active	Surface	Contractor	Mine and Preparation Plant	Rosebud Mining Company	1117 Shaw Mines Road, Meyersdale, PA 15552	 	Appalachia Northern	164,336	25	52,035
2013	3603328	Mine No 1	Pennsylvania (Bituminous)	Somerset	Temporarily closed	Surface	Operating Subsidiary	Mine only	Pbs Coals, Inc.	1576 Stoystown Rd P.O. Box 260, Friedens, PA 15541	 	Appalachia Northern	108,484	60	116,811
2013	3603329	Shade Creek Plant	Pennsylvania (Bituminous)	Somerset	Active	Surface	Operating Subsidiary	Preparation Plant	Pbs Coals, Inc.	P.O. Box 260, Friedens, PA 15541	 	Appalachia Northern	0	17	35,456
2013	3603329	Shade Creek Plant	Pennsylvania (Bituminous)	Somerset	Active	Underground	Operating Subsidiary	Preparation Plant	Pbs Coals, Inc.	P.O. Box 260, Friedens, PA 15541	 	Appalachia Northern	0	31	65,846
2013	3603330	Cambria Fuel Plant	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Preparation Plant	Pbs Coals Inc	P.O. Box 260, Friedens, PA 15541	 	Appalachia Northern	0	2	4,247
2013	3603330	Cambria Fuel Plant	Pennsylvania (Bituminous)	Somerset	Active	Underground	Indepedent Producer Operator	Preparation Plant	Pbs Coals Inc	P.O. Box 260, Friedens, PA 15541	 	Appalachia Northern	0	31	66,539
2013	3606330	Cleaning Plant	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Preparation Plant	Wilson Creek Energy Llc	609 Georgian Place, Somerset, PA 15501	 	Appalachia Northern	0	2	4,640
2013	3606330	Cleaning Plant	Pennsylvania (Bituminous)	Somerset	Active	Underground	Indepedent Producer Operator	Preparation Plant	Wilson Creek Energy Llc	609 Georgian Place, Somerset, PA 15501	 	Appalachia Northern	0	10	18,561
2013	3606438	Hoffman No 1	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	Hoffman Mining Inc	P.O. Box 130, Friedens, PA 15541	 	Appalachia Northern	208,301	29	70,150
2013	3607341	Acosta Mine	Pennsylvania (Bituminous)	Somerset	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Falls Creek Energy Company Inc	568 Silvis Hollow Rd, Kittanning, PA 16201	 	Appalachia Northern	29,998	6	12,617
2013	3607727	Huskin Run Siding	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Preparation Plant	Berwind Coal Sales Company	509 15th St, Windber, PA 15963	 	Appalachia Northern	0	5	7,406
2013	3607727	Huskin Run Siding	Pennsylvania (Bituminous)	Somerset	Active	Underground	Indepedent Producer Operator	Preparation Plant	Berwind Coal Sales Company	509 15th St, Windber, PA 15963	 	Appalachia Northern	0	0	557
2013	3607928	Fieg Bros Coal Co.	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Fieg Bros Coal Co.	3070 Stoystown Rd, Stoystown, PA 15563	 	Appalachia Northern	106,765	19	36,108
2013	3608083	Joepa	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	Rosebud Mining Company	1117 Shaw Mines Road, Meyersdale, PA 15552	 	Appalachia Northern	110,395	19	42,861
2013	3608497	Somerset Co Surface	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	Amfire Mining Company Llc	One Energy Place, Latrobe, PA 15650	 	Appalachia Northern	19,610	4	6,508
2013	3608501	Mountaineer #1	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	Mountaineer Mining Corporation	1010 Garrett Shortcut Rd, Berlin, PA 15530	 	Appalachia Northern	51,664	12	19,939
2013	3608508	Barbara #2 Mine	Pennsylvania (Bituminous)	Somerset	Active	Underground	Indepedent Producer Operator	Mine only	Roxcoal, Inc	P.O. Box 149, Friedens, PA 15541	 	Appalachia Northern	59,689	49	90,167
2013	3608571	Sarah	Pennsylvania (Bituminous)	Somerset	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	Roxcoal, Inc.	P.O. Box 149, Friedens, PA 15541	 	Appalachia Northern	31,450	21	40,967
2013	3608672	Marquise Strips	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	Marquise Mining Corporation	P.O. Box 338, Blairsville, PA 15717	 	Appalachia Northern	21,505	4	7,199
2013	3608746	Quecreek #1 Mine	Pennsylvania (Bituminous)	Somerset	Active	Underground	Operating Subsidiary	Mine only	Roxcoal, Inc.	P.O. Box 260, Friedens, PA 15541	 	Appalachia Northern	312,558	111	227,940
2013	3609131	Sherpa Mining	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	Sherpa Mining Contractors, Inc	337 Benny Road, Hooversville, PA 15936	 	Appalachia Northern	106,155	17	38,386
2013	3609198	3166	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	Black Hawk Mining Inc	221 Creek Road, Rural Valley, PA 16249	 	Appalachia Northern	23,610	3	5,760
2013	3609260	Roytown Deep Mine	Pennsylvania (Bituminous)	Somerset	Active, men working, not producing	Underground	Operating Subsidiary	Mine only	Roxcoal, Inc.	P.O. Box 149, Friedens, PA 15541	 	Appalachia Northern	55,217	25	51,887
2013	3609371	Mine 78	Pennsylvania (Bituminous)	Somerset	Active	Underground	Indepedent Producer Operator	Mine only	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201	 	Appalachia Northern	728,142	78	191,775
2013	3609406	Coal Innovations # 1	Pennsylvania (Bituminous)	Somerset	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Ak Coal Resources, Inc.	1134 Stoystown Road, Friedens, PA 15541	 	Appalachia Northern	0	21	50,204
2013	3609525	Mine 78 Preparation Plant	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Preparation Plant	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201	 	Appalachia Northern	0	2	4,111
2013	3609525	Mine 78 Preparation Plant	Pennsylvania (Bituminous)	Somerset	Active	Underground	Indepedent Producer Operator	Preparation Plant	Rosebud Mining Company	301 Market Street, Kittanning, PA 16201	 	Appalachia Northern	0	22	36,999
2013	3609549	Kimberly Run	Pennsylvania (Bituminous)	Somerset	Active	Underground	Contractor	Mine only	Roxcoal, Inc.	P.O. Box 149, Friedens, PA 15541	 	Appalachia Northern	652,325	205	449,496
2013	3609881	Greathouse	Pennsylvania (Bituminous)	Somerset	Active	Surface	Operating Subsidiary	Mine only	Coal Loaders, Inc.	210 East Main Street, Ligonier, PA 15658	 	Appalachia Northern	37,122	8	16,190
2013	3609888	Wilson Creek Surface Mines	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	Wilson Creek Energy Llc	609 Georgian Place, Somerset, PA 15501	 	Appalachia Northern	106,896	19	35,398
2013	3609939	Brubaker Mine	Pennsylvania (Bituminous)	Somerset	Active	Underground	Indepedent Producer Operator	Mine only	Lct Energy, Lp	938 Mt. Airy Drive Ste 200, Johnstown, PA 15904	 	Appalachia Northern	323,533	72	163,471
2013	3609956	3139	Pennsylvania (Bituminous)	Somerset	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	E E & S Auger Mining Inc	687 Ambrose Road, Home, PA 15747	 	Appalachia Northern	5,871	3	1,368
2013	3609974	Cass #1 Mine	Pennsylvania (Bituminous)	Somerset	Active	Underground	Indepedent Producer Operator	Mine only	Lct Energy, Lp	938 Mt. Airy Drive, Suite 200, Johnstown, PA 15905	 	Appalachia Northern	6,100	3	1,705
2013	3610041	North Fork	Pennsylvania (Bituminous)	Somerset	Active	Underground	Indepedent Producer Operator	Mine only	Ak Coal Resources, Inc.	1134 Stoystown Road, Friedens, PA 15541	 	Appalachia Northern	69,697	33	61,819
2013	4609019	Auger No 5	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	Second Shift Mining, Inc.	160 Hickory Grove Church Road, Mt. Nebo, WV 26679	 	Appalachia Northern	10,345	3	499
2013	4609040	Auger 4	Pennsylvania (Bituminous)	Somerset	Active	Surface	Indepedent Producer Operator	Mine only	Second Shift Mining, Inc.	160 Hickory Grove Church Road, Mt. Nebo, WV 26679	 	Appalachia Northern	2,780	4	1,621
2013	3608567	Scrubgrass Fuel Handling Facil	Pennsylvania (Bituminous)	Venango	Active	Surface	Operating Subsidiary	Preparation Plant	Scrubgrass Generating Company	2151 Lisbon Road, Kennerdell, PA 16374	 	Appalachia Northern	0	12	16,091
2013	3609819	K & A Strips	Pennsylvania (Bituminous)	Venango	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	K & A Mining	389 Irishtown Road, Grove City, PA 16127	 	Appalachia Northern	28,307	4	5,380
2013	3607416	Enlow Fork Mine	Pennsylvania (Bituminous)	Washington	Active	Underground	Operating Subsidiary	Mine only	Consol Pennsylvania Coal Compa	2041 Pleasant Grove Road, Claysville, PA 15323	 	Appalachia Northern	10,111,722	728	1,788,644
2013	3609226	Neiswonger Mines	Pennsylvania (Bituminous)	Washington	Active	Surface	Indepedent Producer Operator	Mine only	Neiswonger Construction Inc.	17592 Rt 322, Strattanville, PA 16258	 	Appalachia Northern	194,393	23	41,364
2013	3609597	Washington County Strips	Pennsylvania (Bituminous)	Washington	Active	Surface	Indepedent Producer Operator	Mine only	Amerikohl Mining Inc	1384 State Route 711, Stahlstown, PA 15687	 	Appalachia Northern	365,588	20	39,789
2013	3609879	Lounder Mine & Bare #2 Mine	Pennsylvania (Bituminous)	Washington	Active	Surface	Indepedent Producer Operator	Mine only	S & K Energy Inc.	P.O. Box 24, Burgettstown, PA 15021	 	Appalachia Northern	98,968	15	40,524
2013	3605104	Mc Broom	Pennsylvania (Bituminous)	Westmoreland	Active	Surface	Indepedent Producer Operator	Mine only	V P Smith Co Inc	257 Derry Lane, Blairsville, PA 15717	 	Appalachia Northern	1,516	1	530
2013	3606753	Coal Loaders-Derry Tipple	Pennsylvania (Bituminous)	Westmoreland	Active	Surface	Operating Subsidiary	Mine only	Coal Loaders Incorporate	P.O. Box 556, Ligonier, PA 15658	 	Appalachia Northern	103,957	16	34,653
2013	3608517	Adc, Inc Pit 008	Pennsylvania (Bituminous)	Westmoreland	Active	Surface	Indepedent Producer Operator	Mine only	Gary Gioia Coal Co.	319 Karen Dr, Elizabeth, PA 15037	 	Appalachia Northern	16,938	3	4,289
2013	3609057	Shearer  Mine	Pennsylvania (Bituminous)	Westmoreland	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Albert F. Stiffler	141 Locust Road, Normalville, PA 15469	 	Appalachia Northern	13,510	6	6,551
2013	3609175	Kellar #1	Pennsylvania (Bituminous)	Westmoreland	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Kellar Augering Inc	11976 Route 954 Highway North, Creekside, PA 15732	 	Appalachia Northern	10,917	3	2,611
2013	3609275	Bertovich Surface Mine	Pennsylvania (Bituminous)	Westmoreland	Active	Surface	Indepedent Producer Operator	Mine only	David L Patterson Jr	12 Short Cut Road, Smithfield, PA 15478	 	Appalachia Northern	21,548	3	3,723
2013	3610009	Kingston West	Pennsylvania (Bituminous)	Westmoreland	Active	Underground	Indepedent Producer Operator	Mine only	C & D Coal Company Llc	200 Chestnut Ridge Road, Latrobe, PA 15650	 	Appalachia Northern	15,344	12	7,129
2013	4003275	Tn Mine 3	Tennessee	Anderson	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Premium Coal Company Inc	302 S. Jefferson St., Roanoke, VA 24011	 	Appalachia Central	33,064	19	40,080
2013	4003376	Premium Coal Highwall Miner	Tennessee	Anderson	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Premium Coal Company, Inc.	5957 Windswept Blvd., Wise, VA 24293	 	Appalachia Central	18,250	3	2,227
2013	1518765	Hwm #2	Tennessee	Campbell	Active, men working, not producing	Surface	Contractor	Mine only	Kopper Glo Mining, Llc	1197 Rock Cr Ridge Road, Clairfield, TN 37715	 	Appalachia Central	31,883	6	6,735
2013	4001680	Mountainside Shipping & Proces	Tennessee	Campbell	Active	Surface	Indepedent Producer Operator	Preparation Plant	Mountainside Coal Company Inc	7692 So. Hwy 25w, Williamsburg, KY 40769	 	Appalachia Central	0	8	17,402
2013	4002750	Rex Mine No.1	Tennessee	Campbell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Tiacme, Llc	5289 Stinking Creek Road, Pioneer, TN 37847	 	Appalachia Central	959	6	10,018
2013	4003143	S & H # 10	Tennessee	Campbell	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	S & H Mining, Inc.	302 S. Jefferson St., Roanoke, VA 24011	 	Appalachia Central	48,193	21	40,891
2013	4003338	White Oak Job	Tennessee	Campbell	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Mountainside Coal Inc	7692 S. Hwy 25w, Williamsburg, KY 40769	 	Appalachia Central	37,301	24	29,249
2013	4003392	Davis Creek Strip	Tennessee	Campbell	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Tackett Creek Mining, Inc.	111 Mill Creek Road, Pathfork, KY 40863	 	Appalachia Central	51,020	19	26,345
2013	4001038	Kopper Glo Preparation Plant	Tennessee	Claiborne	Active	Surface	Operating Subsidiary	Preparation Plant	Kopper Glo Fuel Inc	P.O. Box 203, Clairfield, TN 37715	 	Appalachia Central	0	4	10,883
2013	4001038	Kopper Glo Preparation Plant	Tennessee	Claiborne	Active	Underground	Operating Subsidiary	Preparation Plant	Kopper Glo Fuel Inc	P.O. Box 203, Clairfield, TN 37715	 	Appalachia Central	0	21	53,136
2013	4003273	Watson Branch	Tennessee	Claiborne	Active	Underground	Indepedent Producer Operator	Mine only	Solid Fuel, Inc.	P.O. Box 276, Middlesboro, KY 40965	 	Appalachia Central	43,371	23	33,300
2013	4003351	Straight Creek Surface Mine #1	Tennessee	Claiborne	Active	Surface	Indepedent Producer Operator	Mine only	Tackett Creek Mining Inc	111 Mill Creek Road, Pathfork, KY 40863	 	Appalachia Central	22,779	18	15,473
2013	4003365	Double Mountain Mine	Tennessee	Claiborne	Active	Underground	Indepedent Producer Operator	Mine only	Kopper Glo Mining, Llc	P.O. Box 203, Clairfield, TN 37715	 	Appalachia Central	638,396	91	218,030
2013	4003366	Strip #1	Tennessee	Claiborne	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Kopper Glo Mining, Llc	P.O. Box 203, Clairfield, TN 37715	 	Appalachia Central	173,221	34	81,010
2013	4102840	San Miguel Lignite Mine	Texas	Atascosa	Active	Surface	Operating Subsidiary	Mine only	Kiewit Mining Group, Inc.	P.O. Box 399, Jourdanton, TX 78026	 	Interior	3,172,282	242	543,254
2013	4101192	Big Brown Strip	Texas	Freestone	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	P.O. Box 948, Fairfield, TX 75840	INTE	Interior	3,232,521	220	549,241
2013	4103101	South Hallsville No 1 Mine	Texas	Harrison	Active	Surface	Operating Subsidiary	Mine only	The Sabine Mining Company	6501 Farm Road 968 West, Hallsville, TX 75650	 	Interior	3,913,377	318	587,554
2013	4104085	Three Oaks	Texas	Lee	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	7207 W Fm 696, Elgin, TX 78621	INTE	Interior	7,189,178	294	628,912
2013	4103164	Jewett Mine	Texas	Leon	Active	Surface	Operating Subsidiary	Mine and Preparation Plant	Texas Westmoreland Coal Co.	P.O. Box 915, Jewett, TX 75846	 	Interior	4,978,299	398	833,348
2013	4104586	Kosse Strip	Texas	Limestone	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	4731 East Hwy 7, Kosse, TX 76653	INTE	Interior	8,769,129	332	735,511
2013	4102632	Beckville Strip	Texas	Panola	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	P.O. Box 1359, Tatum, TX 75691	INTE	Interior	3,204,853	294	634,127
2013	4103659	Tatum Strip Mine	Texas	Panola	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	P.O. Box 1359, Tatum, TX 75691	INTE	Interior	2,218,998	120	256,399
2013	4103428	Calvert Mine	Texas	Robertson	Active	Surface	Operating Subsidiary	Mine only	Walnut Creek Mining Company	P.O. Box H, Bremond, TX 76629	 	Interior	1,712,679	107	222,377
2013	4103660	Oak Hill Strip	Texas	Rusk	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Company Llc	P.O. Box 1359, Tatum, TX 75691	INTE	Interior	3,431,486	292	613,103
2013	4103658	Winfield South Strip	Texas	Titus	Active	Surface	Operating Subsidiary	Mine only	Luminant Mining Co Llc	P.O. Box 1636, Mt. Pleasant, TX 75455	INTE	Interior	1,027,817	202	449,385
2013	4201444	Savage Coal Terminal	Utah	Carbon	Active	Surface	Indepedent Producer Operator	Preparation Plant	Savage Industries Inc	P.O. Box 1001, Price, UT 84501	 	Uinta Region	0	15	26,807
2013	4201444	Savage Coal Terminal	Utah	Carbon	Active	Underground	Indepedent Producer Operator	Preparation Plant	Savage Industries Inc	P.O. Box 1001, Price, UT 84501	 	Uinta Region	0	14	26,807
2013	4201566	Skyline Mine #3	Utah	Carbon	Active	Underground	Operating Subsidiary	Mine only	Canyon Fuel Company	Hc 35 Box 380, Helper, UT 84526	 	Uinta Region	3,137,170	240	476,736
2013	4201864	Wildcat Loadout	Utah	Carbon	Active	Underground	Indepedent Producer Operator	Preparation Plant	Wild West Equipment & Hauling,	P.O. Box 1, Price, UT 84501	 	Uinta Region	0	9	7,381
2013	4201890	Dugout Canyon Mine	Utah	Carbon	Active	Underground	Indepedent Producer Operator	Mine only	Canyon Fuel Company Llc	P.O. Box 1029, Wellington, UT 84542	 	Uinta Region	561,121	93	177,335
2013	4202093	Sunnyside Waste Coal Site	Utah	Carbon	Active	Surface	Operating Subsidiary	Preparation Plant	Sunnyside Cogeneration Associa	P.O. Box 159, Sunnyside, UT 84539	 	Uinta Region	0	10	23,390
2013	4202233	West Ridge Mine	Utah	Carbon	Active	Underground	Operating Subsidiary	Mine only	West Ridge Resources Inc	P.O. Box 910, East Carbon, UT 84520	 	Uinta Region	2,629,495	219	524,986
2013	4202241	Lila Canyon	Utah	Carbon	Active	Underground	Operating Subsidiary	Mine only	Utah American Energy, Inc.	P.O. Box 910, East Carbon, UT 84520	 	Uinta Region	257,358	27	71,187
2013	4202398	Brc Wellington Llc	Utah	Carbon	Active	Underground	Operating Subsidiary	Preparation Plant	Brc Wellington Llc	P.O. Box 401, Wellington, UT 84542	 	Uinta Region	0	13	22,005
2013	4202455	Castle Valley Prep Plant	Utah	Carbon	Active	Underground	Indepedent Producer Operator	Preparation Plant	Canyon Fuel Company, Llc	P.O. Box 1029, Wellington, UT 84542	 	Uinta Region	0	3	6,149
2013	4200079	Emery Mine	Utah	Emery	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Consol Mining Company Llc	P.O. Box 527, Emery, UT 84522	 	Uinta Region	3,550	4	7,801
2013	4200121	Deer Creek Mine	Utah	Emery	Active	Underground	Operating Subsidiary	Mine only	Energy West Mining Company	P.O. Box 310, Huntington, UT 84528	UNIT	Uinta Region	2,810,298	291	574,428
2013	4202052	Cottonwood Coal Blending & Pre	Utah	Emery	Active	Underground	Operating Subsidiary	Preparation Plant	Energy West Mining Company	P.O. Box 310, Huntington, UT 84528	United Mine Workers of America	Uinta Region	0	11	20,229
2013	4202335	Castle Valley Mine #4	Utah	Emery	Active	Underground	Indepedent Producer Operator	Mine only	Castle Valley Mining Llc	P.O. Box 475, Huntington, UT 84528	 	Uinta Region	876,288	69	156,829
2013	4202395	Castle Valley Mines	Utah	Emery	Active	Underground	Indepedent Producer Operator	Preparation Plant	Castle Valley Mining Llc	P.O. Box 475, Huntington, UT 84528	 	Uinta Region	0	26	65,057
2013	4202519	Coal Hollow Mine	Utah	Kane	Active	Surface	Indepedent Producer Operator	Mine only	Alton Coal Development Llc	463 North 100 W Suite 1, Cedar City, UT 84721	 	Western	741,178	27	86,263
2013	4200089	Sufco	Utah	Sevier	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Canyon Fuel Company Llc	597 South Sr24, Salina, UT 84654	 	Uinta Region	5,960,266	366	710,711
2013	4400649	Coronet Jewell Prep Plant #2	Virginia	Buchanan	Active	Surface	Operating Subsidiary	Preparation Plant	Jewell Smokeless Coal Corp	P.O. Box 70, Vansant, VA 24656	 	Appalachia Central	0	8	19,793
2013	4400649	Coronet Jewell Prep Plant #2	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Preparation Plant	Jewell Smokeless Coal Corp	P.O. Box 70, Vansant, VA 24656	 	Appalachia Central	0	45	103,916
2013	4401486	Meridian #2	Virginia	Buchanan	Active	Underground	Indepedent Producer Operator	Mine only	Calico Coal Inc	48 College Drive, Bluefield, VA 24605	 	Appalachia Central	29,486	15	27,696
2013	4403010	Clintwood Elkhorn Iii	Virginia	Buchanan	Active	Surface	Contractor	Preparation Plant	Clintwood Elkhorn Mining Compa	Rt. 643, Hurley, VA 24620	 	Appalachia Central	0	16	42,071
2013	4403010	Clintwood Elkhorn Iii	Virginia	Buchanan	Active	Underground	Contractor	Preparation Plant	Clintwood Elkhorn Mining Compa	Rt. 643, Hurley, VA 24620	 	Appalachia Central	0	6	14,024
2013	4403658	No 2 Surface	Virginia	Buchanan	Active	Surface	Operating Subsidiary	Mine only	Twin Star Mining, Inc.	P.O. Box 1098, Holden, WV 25625	 	Appalachia Central	55,547	16	35,941
2013	4404212	#7 Prep Plant	Virginia	Buchanan	Active	Surface	Operating Subsidiary	Preparation Plant	Wellmore Coal Company, Llc	1073 Riverview Street, Grundy, VA 24614	 	Appalachia Central	0	6	13,135
2013	4404212	#7 Prep Plant	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Preparation Plant	Wellmore Coal Company, Llc	1073 Riverview Street, Grundy, VA 24614	 	Appalachia Central	0	1	1,459
2013	4404856	Buchanan Mine #1	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Consol Buchanan Mining Company	P.O. Box Drawer L, Oakwood, VA 24631	 	Appalachia Central	4,783,655	596	1,420,129
2013	4404982	Wellmore #8 Prep Plant	Virginia	Buchanan	Active	Surface	Operating Subsidiary	Preparation Plant	The Black Diamond Company	1073 Riverview Street, Grundy, VA 24614	 	Appalachia Central	0	8	21,010
2013	4404982	Wellmore #8 Prep Plant	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Preparation Plant	The Black Diamond Company	1073 Riverview Street, Grundy, VA 24614	 	Appalachia Central	0	25	63,029
2013	4406499	Dominion No 7	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Mine only	Dominion Coal Corporation	P.O. Box 70, Vansant, VA 24656	 	Appalachia Central	257,084	83	182,342
2013	4406685	Paw Paw Mine	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Mine only	Banner Blue Coal Company	P.O. Box 458, Big Rock, VA 24603	 	Appalachia Central	94,269	35	81,706
2013	4406748	Mine No. 30	Virginia	Buchanan	Active	Underground	Operating Subsidiary	Mine only	Dominion Coal Corporation	15498 Riverside Drive, Oakwood, VA 24631	 	Appalachia Central	161,459	87	190,993
2013	4406759	Mine No. 36	Virginia	Buchanan	Active	Underground	Indepedent Producer Operator	Mine only	Dominion Coal Corporation	P.O. Box 70, Vansant, VA 24656	 	Appalachia Central	23,109	36	53,267
